TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]	
0,59765625	0	22,4	1	599,75	10	2,25	89	95,8125	24,71875	139898310	903,125	-25,4340585	-49,2661287	7552	
0,3984375	0	22,4	1	597,875	10	2,25	89	95,8125	24,71875	139898310	903,5	-25,4340553	-49,2661321	6095	
0,3984375	0	22,4	1	600,25	10	2,3	89	95,8125	24,71875	139898310	903,5	-25,4340553	-49,2661321	5790	
0	0	22,4	1	600,25	10	2,3	89	95,53125	24,71875	139898310	903,875	-25,4340522	-49,2661348	5626	
0	0	22,4	1	598,75	10	2,3	88	95,53125	24,71875	139898310	904,5	-25,43405	-49,2661352	7552	
0	0	22,4	1	598,5	10	2,3	88	95,53125	24,59375	139898310	904,5	-25,43405	-49,2661352	6092	
0	0	22,4	1	601,375	10	2,35	88	95,53125	24,59375	139898310	904,75	-25,4340462	-49,2661364	5790	
0	0	22,4	1	599,375	10	2,3	88	95,53125	24,59375	139898310	905	-25,4340445	-49,2661363	5626	
0	0	22	1	599,5	10	2,3	88	95,53125	24,59375	139898310	906	-25,4340431	-49,2661357	7552	
0	0	22,4	1	600,625	10	2,3	88	95,53125	24,71875	139898310	906	-25,4340431	-49,2661357	6092	
0	0	22,4	1	598,75	10	2,3	88	95,53125	24,71875	139898310	906	-25,4340421	-49,2661345	5790	
0	0	22,4	1	599,125	10	2,25	88	95,53125	24,71875	139898310	906,5	-25,4340421	-49,2661345	5626	
0	0	22,4	1	601,75	10	2,3	88	95,53125	24,71875	139898310	906,5	-25,4340414	-49,2661339	7552	
0	0	22,4	1	601,25	10	2,3	88	95,53125	24,71875	139898310	907	-25,4340414	-49,2661339	6092	
0	0	22,4	1	600,375	10	2,3	88	95,40625	24,71875	139898310	908	-25,4340395	-49,2661333	5790	
0	0	102	1	599,75	10	2,25	88	95,40625	24,71875	139898310	908,125	-25,4340392	-49,2661336	5626	
0	0	102	1	600,375	10	2,3	88	95,40625	24,71875	139898310	908,125	-25,4340392	-49,2661336	7541	
0	0	22,4	1	598,625	10	2,25	88	95,40625	24,71875	139898310	908,125	-25,434039	-49,2661337	6092	
0	0	22,4	1	599,5	10	2,25	88	95,40625	24,71875	139898310	908,125	-25,434039	-49,2661338	5790	
0	0	22,8	1	598,75	10	2,3	88	95,40625	24,71875	139898310	908,125	-25,4340389	-49,2661339	5626	
0	0	22,8	1	600,5	10	2,3	88	95,40625	24,71875	139898310	908,125	-25,434039	-49,2661339	7552	
0	0	22,8	1	600,875	10	2,3	88	95,40625	24,71875	139898310	908,125	-25,434039	-49,2661339	6092	
0	0	22,8	1	600,75	10	2,3	88	95,40625	24,71875	139898310	908,125	-25,434039	-49,2661339	5790	
0	0	22,8	1	600	10	2,25	88	95,40625	24,71875	139898310	908,125	-25,434039	-49,2661339	5626	
0	0	22	1	600,875	10	2,3	88	95,25	24,71875	139898310	908,125	-25,434039	-49,2661338	7552	
0	0	21,2	1	601	10	2,3	88	95,25	24,71875	139898310	908,125	-25,4340391	-49,2661338	6092	
0	0	1,2	1	600,5	10	2,3	88	95,25	24,71875	139898310	908,125	-25,4340391	-49,2661338	5790	
0	0	0	1	569,25	24	5,9	87	95,25	24,71875	139898310	908,25	-25,4340391	-49,2661338	5626	
1,8984375	22	0	1	599,375	23	5,5	87	95,25	24,71875	139898310	908,25	-25,4340391	-49,2661338	7664	
3,19921875	40,4	0	1	612,5	29	5,75	87	95	24,71875	139898310	908,25	-25,4340391	-49,2661338	6076	
4,59765625	44,4	0	1	801,375	29	9,5	87	95	24,71875	139898310	908,25	-25,4340391	-49,2661338	5791	
6,19921875	45,2	0	1	851,125	28	9,7	87	95	24,71875	139898315	907,875	-25,4340308	-49,2661384	5524	
7,59765625	49,6	0	1	922,625	32	12,15	87	95	24,71875	139898315	906,875	-25,4340308	-49,2661384	7553	
9,19921875	49,6	102	1	1003,75	29	11,8	87	95	24,71875	139898315	908	-25,4340153	-49,2661471	6118	
10,19921875	44,4	102	1	945,375	23	8,95	87	95	24,71875	139898315	906,625	-25,4340035	-49,2661536	5791	
10,8984375	46,8	0	1	979,375	26	10,25	87	94,71875	24,71875	139898315	907	-25,4339882	-49,266162	5397	
11,59765625	51,6	102	1	1035,875	24	10,65	87	94,71875	24,71875	139898325	908,75	-25,4339672	-49,2661725	7698	
12,3984375	49,6	0	1	1079,5	26	11,55	87	94,71875	24,71875	139898325	908,75	-25,4339672	-49,2661725	6130	
13,19921875	52,4	0	1	1117,375	28	12,75	87	94,71875	24,71875	139898330	907,625	-25,4339145	-49,2661959	5834	
13,8984375	50,8	0	1	1119,875	28	12,35	87	94,71875	24,71875	139898330	907,625	-25,4339145	-49,2661959	5613	
14,09765625	44,4	0	1	1032,125	21	8,8	87	94,71875	24,71875	139898345	907,625	-25,4339145	-49,2661959	7597	
14,09765625	49,2	0	1	1073	25	11,25	87	94,71875	24,71875	139898345	908	-25,4339145	-49,2661959	6129	
14,3984375	44	102	1	1077,375	19	8,4	87	94,71875	24,71875	139898345	908	-25,4337958	-49,2662439	5832	
14,796875	37,2	102	1	1030	17	6,35	87	94,5625	24,71875	139898345	902,5	-25,4337662	-49,2662553	5473	
14,796875	34	0	1	932,875	13	5	87	94,5625	24,71875	139898345	900,875	-25,4337337	-49,2662669	8044	
14,59765625	17,2	0	1	754,875	4	1,1	87	94,5625	24,71875	139898355	900,875	-25,4337337	-49,2662669	6011	
14,19921875	19,6	102	1	721	5	1,6	87	94,28125	24,71875	139898355	901	-25,4337024	-49,2662799	5793	
13,796875	18,4	0	1	701,125	5	1,45	87	94,28125	24,71875	139898365	903,875	-25,4336712	-49,2662927	5486	
13,296875	0	0	1	606,5	4	1	87	94,28125	24,71875	139898365	902,5	-25,4336436	-49,2663075	7764	
12,8984375	0	0	1	592,75	6	1,4	87	94,28125	24,71875	139898375	902	-25,4335977	-49,2663356	6111	
12,5	0	0	1	598	7	1,65	87	94,28125	24,71875	139898375	902,25	-25,4335759	-49,2663487	5794	
12,09765625	0	0	1	599,875	8	1,8	87	94,28125	24,71875	139898385	903,25	-25,4335526	-49,2663611	5728	
11,59765625	9,6	102	1	592,5	9	2,15	87	93,875	24,71875	139898385	903,25	-25,4335526	-49,2663611	7586	
11,296875	8	0	1	595,125	10	2,4	87	93,875	24,71875	139898385	904,875	-25,4335526	-49,2663611	6090	
10,8984375	0	0	1	599,875	11	2,45	87	93,875	24,71875	139898390	904,875	-25,4334947	-49,2663852	5749	
10,69921875	0	102	1	597,5	11	2,55	87	93,875	24,71875	139898390	904,25	-25,433392	-49,2664337	5626	
10,3984375	0	102	1	598,75	12	2,75	87	93,875	24,71875	139898395	904,25	-25,433392	-49,2664337	7664	
10,296875	21,2	102	1	597,875	12	2,9	87	93,875	24,71875	139898395	904,25	-25,433392	-49,2664337	6072	
10,09765625	33,6	102	1	678,875	20	5,25	87	93,875	24,71875	139898405	901,625	-25,433392	-49,2664337	5770	
10	29,2	102	1	719,75	14	3,8	87	93,875	24,71875	139898405	901,25	-25,4333511	-49,2664516	5766	
10	30	0	1	646,375	18	3,65	87	93,875	24,71875	139898410	901,75	-25,4333511	-49,2664516	7531	
9,8984375	38,8	0	1	758,625	24	7,15	87	93,875	24,71875	139898410	900	-25,4333132	-49,2664735	6103	
10,296875	41,6	0	1	890,375	23	8,4	87	93,875	24,71875	139898410	898,875	-25,4333132	-49,2664735	5836	
10,796875	43,2	0	1	926,125	23	8,7	87	93,875	24,71875	139898415	898,375	-25,4332563	-49,266509	5473	
11,296875	44,8	0	1	957,25	23	9,1	87	93,875	24,71875	139898415	898,375	-25,4332563	-49,266509	7709	
11,59765625	42	102	1	947,125	21	8,15	87	93,875	24,71875	139898425	898,125	-25,4332563	-49,266509	6059	
11,796875	37,6	0	1	904,375	18	6,65	87	93,875	24,71875	139898425	897,75	-25,4332357	-49,2665234	5772	
11,5	37,6	0	1	850,75	19	7,05	87	93,875	24,71875	139898430	897	-25,4332357	-49,2665234	5499	
11,296875	39,6	0	1	851,875	21	6,85	87	93,875	24,71875	139898430	897	-25,433216	-49,2665391	7642	
11,296875	44	0	1	927,75	24	8,95	87	94,15625	24,71875	139898440	896,375	-25,4331316	-49,2665931	6107	
11,296875	47,2	0	1	961,625	25	9,5	87	94,15625	24,71875	139898440	896,375	-25,4331316	-49,2665931	5813	
11,59765625	48	0	1	1015,625	26	10,65	87	94,15625	24,71875	139898440	889,875	-25,433113	-49,2665948	5550	
11,8984375	45,2	0	1	1000	22	8,95	87	94,15625	24,71875	139898440	889	-25,433113	-49,2665948	7631	
12	45,6	0	1	990	23	9,5	86	94,15625	24,71875	139898445	888,375	-25,4330706	-49,2665874	6070	
12,09765625	44,4	0	1	984,25	22	8,75	86	94,15625	24,71875	139898445	887,25	-25,4330497	-49,2665834	5773	
12,19921875	41,6	0	1	977,5	20	8,25	86	94,15625	24,59375	139898450	888,375	-25,4330156	-49,2665881	5499	
12,19921875	40,8	0	1	955,25	20	7,75	86	94,15625	24,59375	139898450	888,125	-25,4329856	-49,266598	7664	
12,09765625	42	0	1	930,625	21	7,95	86	94,15625	24,59375	139898460	889,125	-25,4329566	-49,266611	6080	
12,09765625	45,2	0	1	991,75	24	9,85	86	94,28125	24,59375	139898460	888,875	-25,4329298	-49,2666251	5815	
12,5	51,6	0	1	1081,25	27	12,6	86	94,28125	24,59375	139898465	888,125	-25,4329005	-49,2666374	5511	
13	51,2	0	1	1108,375	27	12,15	86	94,28125	24,59375	139898465	888,125	-25,4329005	-49,2666374	7619	
13,5	52,4	102	1	1131	28	13,15	86	94,28125	24,59375	139898465	887,375	-25,4328463	-49,2666555	6092	
14,19921875	55,6	102	1	1190,375	30	14,75	86	94,28125	24,59375	139898475	887	-25,4328463	-49,2666555	5858	
14,69921875	51,6	0	1	1145	25	11,5	86	94,28125	24,59375	139898475	888,75	-25,4328104	-49,2666618	5588	
15	52	102	1	1154,625	27	12,15	86	94,28125	24,59375	139898485	889	-25,4327295	-49,2666882	7642	
15,3984375	53,6	0	1	1174	26	12,5	86	94,28125	24,59375	139898485	889	-25,4327295	-49,2666882	6100	
15,796875	62,4	102	1	1209,875	25	14,5	86	94,28125	24,59375	139898490	887,5	-25,4326598	-49,266718	5900	
16,296875	58	0	1	1280	30	16	86	94,28125	24,59375	139898490	885,375	-25,4326223	-49,2667367	5702	
16,796875	53,2	0	1	1230,5	27	14	86	94,28125	24,59375	139898505	883,875	-25,4325904	-49,2667517	8401	
17,3984375	56,8	0	1	1223,25	25	11	86	94,28125	24,59375	139898505	887,75	-25,4325457	-49,2667726	6078	
17,796875	55,6	0	2	913,125	30	8,7	86	94,28125	24,59375	139898510	888,125	-25,4325457	-49,2667726	5725	
18,5	49,6	0	2	940,25	36	16,7	86	94,4375	24,59375	139898510	887,875	-25,4324601	-49,2668221	5384	
18,59765625	67,6	0	2	945,25	54	8,55	86	94,4375	24,59375	139898510	887,875	-25,4324601	-49,2668221	7630	
20,19921875	86	0	2	1023,375	71	30,15	86	94,4375	24,59375	139898530	890	-25,4323661	-49,2668618	6182	
21,796875	70,4	102	2	1118,375	60	26,45	86	94,4375	24,59375	139898530	890,5	-25,4323661	-49,2668618	5908	
23,19921875	62,4	102	2	1180,375	44	23,45	86	94,4375	24,59375	139898535	890,5	-25,4322857	-49,2668927	5460	
23,69921875	44	102	2	1190,875	25	12,55	86	94,4375	24,59375	139898535	887,875	-25,4322857	-49,2668927	7631	
23,09765625	38,8	102	2	1158,75	9	5	86	94,4375	24,59375	139898550	887,875	-25,4321985	-49,2669451	6061	
22,8984375	60,8	0	2	1175,625	26	7,15	87	94,4375	24,59375	139898550	887,5	-25,4321985	-49,2669451	5899	
23,69921875	98	102	2	1207,375	69	33,05	87	94,4375	24,59375	139898565	888,25	-25,4320308	-49,2670136	5575	
25,69921875	90	0	2	1300,25	76	39,05	87	94,4375	24,59375	139898565	888,625	-25,431977	-49,2670281	7943	
27,796875	86,4	0	2	1413,125	64	39,1	87	94,4375	24,59375	139898565	888,625	-25,431977	-49,2670281	6083	
29,3984375	100	0	3	1095,5	71	28,4	87	94,28125	24,59375	139898580	889,25	-25,4318683	-49,2670446	6061	
31,296875	100	0	3	1163,5	96	45,75	87	94,28125	24,59375	139898580	889,5	-25,4317983	-49,2670895	5422	
33,09765625	100	0	3	1233,625	96	49,9	87	94,28125	24,59375	139898590	890,125	-25,4317983	-49,2670895	7485	
35,69921875	100	0	3	1332,5	97	53,1	87	94,28125	24,59375	139898590	893	-25,431644	-49,2671891	5977	
37,09765625	84,4	0	3	1384	89	51,7	87	94,28125	24,59375	139898625	895,5	-25,431644	-49,2671891	6495	
38,5	90	0	3	1430,5	54	39,7	87	94,28125	24,59375	139898625	896,5	-25,4314546	-49,2672681	5448	
37,5	96,8	0	4	1027,875	75	28,85	87	94,28125	24,59375	139898635	897,875	-25,4313469	-49,2673078	7709	
36,59765625	90,8	102	4	1460,5	46	26,5	86	94,28125	24,59375	139898635	901,625	-25,4312576	-49,267349	6328	
35,69921875	70,4	0	3	1330,375	61	38,85	87	94,28125	24,59375	139898675	901,625	-25,4312576	-49,267349	6078	
34,59765625	61,6	102	3	1284,25	40	23,65	87	94,28125	24,59375	139898675	903,125	-25,4311613	-49,2673813	5129	
33,69921875	62,4	0	3	1257,25	42	26,1	87	94,28125	24,59375	139898675	903,125	-25,4309843	-49,2674416	8122	
32,09765625	0	0	3	1182	6	6,7	87	94,28125	24,40625	139898685	903,125	-25,4309843	-49,2674416	6159	
30,296875	0	102	3	1125,125	0	0	87	94,28125	24,40625	139898685	903,625	-25,4308232	-49,2674777	5748	
28,19921875	0	16,4	3	1055,75	0	0	87	94,28125	24,40625	139898705	903,625	-25,4308232	-49,2674777	5677	
26,3984375	0	4	3	927,5	0	0	87	94,28125	24,40625	139898705	903,625	-25,4307022	-49,2675486	7196	
24,8984375	0	0,4	2	1262,5	0	0	87	94,28125	24,40625	139898725	904,625	-25,4307022	-49,2675486	5944	
23,59765625	0	102	2	1192	0	0	87	94,28125	24,40625	139898725	905	-25,4305754	-49,2674455	5750	
22,296875	0	0,8	2	1122,25	0	0	87	94,28125	24,40625	139898740	904,5	-25,4305754	-49,2674455	5511	
20,8984375	0	0	2	1053,25	0	0	87	94,28125	24,40625	139898740	904,5	-25,4304335	-49,2673971	7196	
19,69921875	0	0	2	996,375	0	0	87	94,28125	24,40625	139898740	904,75	-25,4303864	-49,267415	5944	
18,59765625	0	102	2	940	0	0	88	94,28125	24,40625	139898760	904,75	-25,4303864	-49,267415	5750	
17,69921875	0	0	2	893,625	0	0	88	94,28125	24,40625	139898760	904,625	-25,4303388	-49,2674106	5511	
16,796875	0	102	2	843	0	0	88	94,28125	24,3125	139898765	904,625	-25,4303388	-49,2674106	7196	
15,69921875	0	0	2	792,875	0	0	88	94,28125	24,3125	139898765	904,625	-25,4302519	-49,267438	5944	
14,796875	0	0	2	742,875	0	0	88	94,5625	24,3125	139898775	904,625	-25,4302519	-49,267438	5750	
13,8984375	0	0	2	703,25	0	0	88	94,5625	24,3125	139898775	904,625	-25,4298866	-49,2676965	5511	
13,19921875	0	102	2	667,625	0	0,2	88	94,5625	24,40625	139898785	904,625	-25,4298866	-49,2676965	7486	
12,59765625	0	0	2	581,375	10	2,1	88	94,5625	24,40625	139898785	905,5	-25,4298866	-49,2676965	6095	
12	0	18	1	606	8	1,95	88	95	24,40625	139898785	905,5	-25,4298866	-49,2676965	6095	
11,19921875	0	26,8	1	592,125	10	2,35	88	95	24,40625	139898795	905,5	-25,4298866	-49,2676965	5664	
9	0	30,8	1	608	10	2,4	88	95	24,40625	139898795	905,125	-25,4298866	-49,2676965	7508	
6,19921875	0	30,4	1	598,875	10	2,25	88	95	24,40625	139898805	905	-25,4298866	-49,2676965	6061	
4,5	0	20	1	602	10	2,3	88	95	24,40625	139898805	905	-25,4298866	-49,2676965	5747	
2,8984375	0	28,4	1	599,875	10	2,3	88	95	24,40625	139898805	905,5	-25,4298866	-49,2676965	5664	
1,19921875	0	21,6	1	602,25	9	2,25	88	95	24,40625	139898805	906	-25,4298866	-49,2676965	7508	
0,59765625	0	20	1	599,125	9	2,15	88	95	24,40625	139898805	909	-25,4298866	-49,2676965	6094	
0,3984375	0	19,2	1	599,375	10	2,3	88	95	24,40625	139898805	908	-25,4298866	-49,2677012	5770	
0,3984375	0	30,8	1	598,625	10	2,3	88	95	24,40625	139898810	911,75	-25,4298881	-49,2677068	5613	
0	0	35,2	1	603,375	10	2,4	88	95	24,40625	139898810	911,75	-25,4298881	-49,2677068	7541	
0	0	35,2	1	600,875	10	2,25	88	95	24,40625	139898810	915,5	-25,4298945	-49,2677203	6094	
0	0	35,2	1	600	10	2,3	89	95	24,40625	139898810	916,5	-25,4298901	-49,2677228	5791	
0	0	34,8	1	599	10	2,3	89	95	24,40625	139898810	916,5	-25,4298901	-49,2677228	5601	
0	0	28,4	1	600,5	10	2,3	89	95	24,59375	139898810	916,625	-25,4298867	-49,2677263	7552	
0	0	0	1	598,25	10	2,35	89	95	24,59375	139898810	916,875	-25,4298867	-49,2677263	6096	
0	0	0	1	600,25	10	2,4	89	95,25	24,59375	139898810	916,875	-25,4298886	-49,267727	5791	
0	0	0	1	602,25	10	2,3	89	95,25	24,59375	139898810	917,875	-25,4298915	-49,2677246	5601	
0	0	0	1	599,75	10	2,35	89	95,25	24,59375	139898810	918,25	-25,4298928	-49,2677219	7563	
0	0	0	1	602,125	10	2,35	89	95,25	24,59375	139898810	918,375	-25,4298928	-49,2677219	6092	
0	0	0	1	600,25	10	2,3	89	95,25	24,59375	139898810	918,375	-25,4298937	-49,2677205	5791	
0	0	0	1	600,75	10	2,3	89	95,40625	24,59375	139898810	918,125	-25,4298946	-49,2677201	5601	
0	0	0	1	598,875	10	2,3	88	95,40625	24,59375	139898810	918,125	-25,4298946	-49,2677201	7563	
0	0	0	1	599,625	10	2,35	88	95,40625	24,59375	139898810	918,125	-25,4298958	-49,2677201	6092	
0	0	0	1	600,625	10	2,35	88	95,40625	24,59375	139898810	918,125	-25,4298958	-49,2677201	5791	
0	0	0	1	599,5	10	2,3	88	95,40625	24,59375	139898810	918,25	-25,4298958	-49,2677201	5601	
0	0	0	1	599,5	10	2,35	88	95,40625	24,59375	139898810	918,25	-25,4298973	-49,2677204	7563	
0	0	0	1	598,25	11	2,45	88	95,40625	24,59375	139898810	918,25	-25,4298974	-49,2677205	6092	
0	0	0	1	600,25	11	2,45	88	95,40625	24,59375	139898810	918,25	-25,4298974	-49,2677205	5791	
0	0	0	1	598,75	11	2,45	88	95,40625	24,59375	139898810	918,375	-25,4298974	-49,2677208	5601	
0	0	0	1	599,75	11	2,55	88	95,40625	24,59375	139898810	918,375	-25,4298974	-49,2677208	7563	
0	0	0	1	600,25	11	2,55	88	95,40625	24,59375	139898810	918,5	-25,4298971	-49,2677213	6092	
0	0	0	1	599,375	11	2,55	88	95,40625	24,71875	139898810	918,625	-25,4298964	-49,2677227	5791	
0	0	0	1	601,25	11	2,55	88	95,40625	24,71875	139898810	918,75	-25,429896	-49,2677235	5601	
0	0	0	1	599,875	11	2,6	88	95,40625	24,71875	139898810	919	-25,429896	-49,2677235	7563	
0	0	0	1	599,125	11	2,55	88	95,40625	24,71875	139898810	919	-25,4298955	-49,2677243	6092	
0	0	0	1	602,5	11	2,6	88	95,40625	24,71875	139898810	919	-25,4298947	-49,2677257	5791	
0	0	0	1	601,625	11	2,55	88	95,40625	24,71875	139898810	919	-25,4298947	-49,2677257	5601	
0	0	0	1	599,625	11	2,6	88	95,40625	24,71875	139898810	919,125	-25,4298947	-49,2677257	7563	
0	0	0	1	599,125	11	2,6	88	95,40625	24,71875	139898810	919,125	-25,4298947	-49,2677257	6092	
0	0	0	1	599,375	11	2,6	88	95,125	24,71875	139898810	919	-25,4298953	-49,267728	5791	
0	0	0	1	600,625	11	2,6	88	95,125	24,71875	139898810	919	-25,4298955	-49,2677287	5601	
0	0	0	1	600	11	2,65	88	95,125	24,71875	139898810	919	-25,4298955	-49,2677287	7563	
0	0	0	1	598,875	11	2,65	88	95,125	24,71875	139898810	919	-25,4298956	-49,2677295	6092	
0	0	0	1	599,375	11	2,65	88	95,125	24,71875	139898810	919	-25,4298956	-49,2677298	5791	
0	0	0	1	600,25	11	2,65	88	95	24,71875	139898810	919	-25,4298955	-49,26773	5588	
0	0	0	1	599,5	11	2,65	88	95	24,71875	139898810	919	-25,4298955	-49,26773	7563	
0	0	0	1	600	11	2,65	88	95	24,71875	139898810	919,125	-25,4298955	-49,2677301	6093	
0	0	0	1	599,5	12	2,65	88	95	24,71875	139898810	919,125	-25,4298955	-49,2677301	5791	
0	0	0	1	599,375	12	2,7	88	95	24,71875	139898810	919,125	-25,4298952	-49,2677304	5588	
0	0	0	1	600,125	12	2,65	88	95	24,71875	139898810	919,125	-25,4298952	-49,2677304	7563	
0	0	0	1	598,875	12	2,7	88	95	24,71875	139898810	919,25	-25,4298951	-49,2677305	6092	
0	0	0	1	600,625	12	2,7	88	94,71875	24,71875	139898810	919,25	-25,429895	-49,2677306	5791	
0	0	0	1	600,875	12	2,65	88	94,71875	24,90625	139898810	919,25	-25,429895	-49,2677306	5588	
0	0	0	1	600	12	2,7	87	94,71875	24,90625	139898810	919,5	-25,4298947	-49,267731	7563	
0	0	0	1	600,75	12	2,65	87	94,5625	24,90625	139898810	919,375	-25,4298943	-49,2677313	6092	
0	0	0	1	599,125	12	2,7	87	94,5625	24,90625	139898810	919,5	-25,4298942	-49,2677315	5791	
0	0	0	1	599,625	12	2,7	87	94,5625	24,90625	139898810	919,5	-25,4298942	-49,2677315	5588	
0	0	0	1	599,625	12	2,7	87	94,5625	24,90625	139898810	919,75	-25,4298934	-49,2677319	7563	
0	0	0	1	600,5	12	2,7	87	94,5625	24,90625	139898810	919,75	-25,4298931	-49,2677321	6092	
0	0	0	1	601	12	2,65	87	94,5625	24,90625	139898810	919,75	-25,4298931	-49,2677321	5791	
0	0	0	1	599,375	12	2,7	87	94,28125	24,90625	139898810	920	-25,4298927	-49,2677326	5588	
0	0	0	1	600,5	12	2,7	87	94,28125	24,90625	139898810	920	-25,4298927	-49,2677326	7563	
0	0	0	1	600,5	12	2,65	87	94,28125	24,90625	139898810	920	-25,4298925	-49,2677328	6092	
0	0	0	1	601	12	2,65	87	94,28125	25,09375	139898810	920,125	-25,4298921	-49,2677332	5791	
0	0	0	1	600,625	12	2,7	87	94,28125	25,09375	139898810	920,125	-25,4298921	-49,2677332	5588	
0	0	0	1	600,125	12	2,75	87	94,28125	25,09375	139898810	920,125	-25,4298921	-49,2677332	7563	
0	0	0	1	600	12	2,7	87	94,28125	25,09375	139898810	920,125	-25,4298921	-49,2677332	6092	
0	0	0	1	600,625	12	2,65	87	94,28125	25,09375	139898810	920,125	-25,429892	-49,2677337	5791	
0	0	0	1	598,125	12	2,7	87	94	25,09375	139898810	920,125	-25,429892	-49,2677337	5588	
0	0	0	1	600,625	12	2,7	87	94	25,09375	139898810	920,25	-25,4298921	-49,2677338	7563	
0	0	0	1	599	12	2,65	87	93,875	25,09375	139898810	920,25	-25,429892	-49,2677337	6092	
0	0	0	1	601,25	11	2,65	87	93,875	25,09375	139898810	920,375	-25,4298918	-49,2677336	5791	
0	0	0	1	600,125	12	2,65	87	93,875	25,09375	139898810	920,375	-25,4298918	-49,2677336	5588	
0	0	0	1	600	12	2,7	87	93,875	25,09375	139898810	920,375	-25,4298916	-49,2677335	7563	
0	0	0	1	601,375	11	2,65	87	93,875	25,09375	139898810	920,375	-25,4298916	-49,2677335	6092	
0	0	0	1	600,75	11	2,65	87	93,875	25,09375	139898810	920,375	-25,4298916	-49,2677335	5791	
0	0	0	1	600,375	11	2,65	87	93,875	25,09375	139898810	920,375	-25,4298916	-49,2677335	5588	
0	0	0	1	598,75	12	2,65	87	93,59375	25,09375	139898810	920,375	-25,4298916	-49,2677335	7563	
0	0	0	1	599,25	11	2,6	87	93,59375	25,09375	139898810	920,375	-25,4298916	-49,2677335	6092	
0	0	0	1	600,25	11	2,65	87	93,59375	25,3125	139898810	920,375	-25,4298916	-49,2677335	5791	
0	0	0	1	600,625	11	2,6	87	93,59375	25,3125	139898810	920,5	-25,4298916	-49,2677335	5588	
0	0	0	1	599,5	12	2,7	87	93,59375	25,3125	139898810	920,5	-25,4298916	-49,2677335	7563	
0	0	0	1	598,875	12	2,7	87	93,59375	25,3125	139898810	920,5	-25,4298915	-49,2677333	6092	
0	0	16,4	1	600,375	12	2,7	87	93,3125	25,3125	139898810	920,5	-25,4298915	-49,2677332	5791	
0	0	26,4	1	601,25	11	2,65	87	93,3125	25,3125	139898810	920,5	-25,4298914	-49,2677332	5588	
0	0	26,4	1	601,375	11	2,65	87	93,3125	25,3125	139898810	920,5	-25,4298914	-49,2677332	7563	
0	0	22	1	600,625	11	2,6	87	93,3125	25,3125	139898810	920,5	-25,4298913	-49,2677333	6092	
0	0	0	1	597,375	12	2,75	87	93,3125	25,3125	139898810	920,5	-25,4298913	-49,2677333	5791	
0	0	0	1	546,5	28	6,45	86	93,03125	25,3125	139898810	920,5	-25,4298913	-49,2677334	5588	
1,3984375	0	0	1	599	25	5,9	86	93,03125	25,3125	139898810	920,5	-25,4298913	-49,2677334	7675	
2,3984375	31,2	0	1	600,625	24	5,75	86	93,03125	25,09375	139898810	920,5	-25,4298912	-49,2677335	6088	
3,296875	47,6	0	1	744	34	9,25	86	93,03125	25,09375	139898810	920,25	-25,4298913	-49,2677345	5792	
5	44,8	0	1	833,875	28	9,7	86	93,03125	25,09375	139898810	920,25	-25,4298913	-49,2677345	5422	
6,296875	41,6	0	1	830	25	8,4	86	93,03125	25,09375	139898810	920,5	-25,4298902	-49,2677389	7664	
7,19921875	36,4	0	1	789,125	20	7,65	86	93,03125	25,09375	139898810	920,5	-25,429886	-49,2677458	6072	
7,3984375	22	0	1	633,25	17	4,15	86	93,03125	25,09375	139898810	920,125	-25,4298705	-49,2677607	5814	
7,3984375	41,6	0	1	602,5	30	4,15	86	93,03125	25,09375	139898810	920,125	-25,4298578	-49,267772	5601	
8,09765625	53,6	0	1	982,125	35	14,25	86	93,03125	25,09375	139898815	919,5	-25,4298441	-49,2677845	7530	
9,59765625	52,8	0	1	1050,25	32	14,4	86	93,03125	25,09375	139898815	914,5	-25,4298441	-49,2677845	6066	
10,796875	51,6	0	1	1061,125	30	12,85	86	92,75	25,09375	139898820	914,5	-25,4298235	-49,2678141	5772	
11,796875	48	0	1	1058,25	26	12,1	86	92,75	25,09375	139898820	914,5	-25,4298235	-49,2678141	5422	
12,3984375	38,8	0	1	936,125	18	7	86	92,75	25,09375	139898830	908,25	-25,4298086	-49,2678528	7508	
12,796875	39,2	0	1	909,5	19	7	86	92,75	25,09375	139898830	913,875	-25,4297921	-49,267872	6113	
13,09765625	38	0	1	913,375	18	7	86	92,75	25,09375	139898835	916,5	-25,4297921	-49,267872	5838	
13,19921875	39,6	0	1	898,125	19	6,85	86	92,625	25,09375	139898835	917,25	-25,4297676	-49,2678885	5499	
13,296875	35,2	0	1	877,875	15	5,6	86	92,625	25,09375	139898835	917,25	-25,4297368	-49,2678985	7586	
13,3984375	32,8	0	1	824,875	16	5,45	86	92,625	25	139898840	918,5	-25,4297368	-49,2678985	6107	
13,296875	29,2	0	1	776,875	14	4,3	86	92,625	25	139898840	917,25	-25,4297039	-49,2679043	5795	
12,8984375	26,4	0	1	692,25	13	3,25	86	92,625	25	139898855	917,25	-25,4296715	-49,2679022	5562	
