Time[s]	TachographVehicleSpeed	AcceleratorPedalAPPosition1	BrakePedalPosition	CurrentGear	EngineSpeed	ActualEnginePercentTorque[percent]	D_FuelRate	EngineFuelRate	EngineCoolantTemperature	EngineOilTemperature[Celsius]	AmbientAirTemp[C]	HRVD_I_TotalVehiclDistancHighRes[m]	GPS_Altitude[m]	GPS_Latitude[deg_per_bit]	GPS_Longitude[deg_per_bit]	D_AxleWeight[kg]
3229	29,796875	75,2	0	3	1108,375	71	557	33,05	91	97,21875	25,5	139924690	921,625	-25,4055045	-49,2516322	7485
3230	31,09765625	78	0	3	1158,625	74	598	35,5	91	97,21875	25,5	139924690	922,125	-25,4055045	-49,2516322	6081
3231	31,3984375	78	0	3	1174	61	444	26,35	91	97,21875	25,5	139924705	922	-25,4055045	-49,2516322	5704
3232	32,3984375	82	0	3	1209,75	74	572	33,95	91	97,21875	25,5	139924705	921,25	-25,4055045	-49,2516322	5346
3233	33,69921875	78	0	3	1253	68	590	35	91	97,21875	25,5	139924715	921,875	-25,4054305	-49,2515821	8366
3234	34,796875	77,6	0	3	1294,375	65	591	35,05	91	97,21875	25,5	139924715	922,25	-25,4053198	-49,2514694	6178
3235	36,09765625	81,6	0	3	1344,375	75	711	42,2	91	97,21875	25,5	139924750	922,625	-25,4052588	-49,2514116	5701
3236	37,296875	82	0	3	1387,5	73	700	41,55	91	97,21875	25,5	139924750	922,625	-25,4052002	-49,251349	5346
3237	38,5	88	0	3	1435,5	56	630	37,4	91	97,21875	25,5	139924760	922,625	-25,4052002	-49,251349	7173
3238	38,8984375	81,6	0	4	1066,5	72	502	29,8	91	97,21875	25,5	139924760	921,75	-25,4050522	-49,2512158	5794
3239	39,796875	83,6	0	4	1087,125	90	703	41,7	91	97,21875	25,5	139924760	921	-25,404984	-49,2511452	6367
3240	41	80,4	0	4	1119,875	91	754	44,75	91	97,21875	25,5	139924785	921	-25,404984	-49,2511452	5626
3241	42	80,8	0	4	1148,125	83	672	39,9	92	97,21875	25,5	139924785	923	-25,4048263	-49,2510292	7161
3242	42,796875	78,4	0	4	1169,875	75	613	36,35	92	97,21875	25,5	139924815	923	-25,4048263	-49,2510292	6199
3243	43,796875	76	102	4	1198	73	603	35,8	92	97,34375	25,5	139924815	923,375	-25,4047436	-49,2509541	5545
